tactic,rule_name,title,rule_id,status,level,path,tags,techniques
execution,proc_creation_win_susp_embed_exe_lnk,Hidden Powershell in Link File Pattern,30e92f50-bb5a-4884-98b5-d20aa80f3d7a,test,medium,rules/proc_creation_win_susp_embed_exe_lnk.yml,attack.execution; attack.t1059.001,attack.t1059.001
execution,proc_creation_win_susp_execution_from_public_folder_as_parent,Potentially Suspicious Execution From Parent Process In Public Folder,69bd9b97-2be2-41b6-9816-fb08757a4d1a,test,high,rules/proc_creation_win_susp_execution_from_public_folder_as_parent.yml,attack.defense-evasion; attack.execution; attack.t1059; attack.t1564,attack.t1059; attack.t1564
execution,proc_creation_win_susp_gather_network_info_execution,Suspicious Reconnaissance Activity Via GatherNetworkInfo.VBS,07aa184a-870d-413d-893a-157f317f6f58,test,high,rules/proc_creation_win_susp_gather_network_info_execution.yml,attack.discovery; attack.execution; attack.t1059.005; attack.t1615,attack.t1059.005; attack.t1615
execution,proc_creation_win_susp_hiding_malware_in_fonts_folder,Writing Of Malicious Files To The Fonts Folder,ae9b0bd7-8888-4606-b444-0ed7410cb728,test,medium,rules/proc_creation_win_susp_hiding_malware_in_fonts_folder.yml,attack.defense-evasion; attack.execution; attack.persistence; attack.t1059; attack.t1211,attack.t1059; attack.t1211
execution,proc_creation_win_susp_inline_base64_mz_header,Base64 MZ Header In CommandLine,22e58743-4ac8-4a9f-bf19-00a0428d8c5f,test,high,rules/proc_creation_win_susp_inline_base64_mz_header.yml,attack.execution,
execution,proc_creation_win_susp_inline_win_api_access,Potential WinAPI Calls Via CommandLine,ba3f5c1b-6272-4119-9dbd-0bc8d21c2702,test,high,rules/proc_creation_win_susp_inline_win_api_access.yml,attack.execution; attack.t1106,attack.t1106
execution,proc_creation_win_susp_lnk_exec_hidden_cmd,Suspicious LNK Command-Line Padding with Whitespace Characters,dd8756e7-a3a0-4768-b47e-8f545d1a751c,experimental,high,rules/proc_creation_win_susp_lnk_exec_hidden_cmd.yml,attack.execution; attack.initial-access; attack.t1204.002,attack.t1204.002
execution,proc_creation_win_susp_ms_appinstaller_download,Potential File Download Via MS-AppInstaller Protocol Handler,180c7c5c-d64b-4a63-86e9-68910451bc8b,test,medium,rules/proc_creation_win_susp_ms_appinstaller_download.yml,attack.defense-evasion; attack.execution; attack.t1218,attack.t1218
execution,proc_creation_win_susp_network_scan_loop,Suspicious Scan Loop Network,f8ad2e2c-40b6-4117-84d7-20b89896ab23,test,medium,rules/proc_creation_win_susp_network_scan_loop.yml,attack.discovery; attack.execution; attack.t1018; attack.t1059,attack.t1018; attack.t1059
execution,proc_creation_win_susp_progname,Suspicious Program Names,efdd8dd5-cee8-4e59-9390-7d4d5e4dd6f6,test,high,rules/proc_creation_win_susp_progname.yml,attack.execution; attack.t1059,attack.t1059
execution,proc_creation_win_susp_script_exec_from_env_folder,Script Interpreter Execution From Suspicious Folder,1228c958-e64e-4e71-92ad-7d429f4138ba,test,high,rules/proc_creation_win_susp_script_exec_from_env_folder.yml,attack.execution; attack.t1059,attack.t1059
execution,proc_creation_win_susp_script_exec_from_temp,Suspicious Script Execution From Temp Folder,a6a39bdb-935c-4f0a-ab77-35f4bbf44d33,test,high,rules/proc_creation_win_susp_script_exec_from_temp.yml,attack.execution; attack.t1059,attack.t1059
execution,proc_creation_win_susp_shell_spawn_susp_program,Windows Shell/Scripting Processes Spawning Suspicious Programs,3a6586ad-127a-4d3b-a677-1e6eacdf8fde,test,high,rules/proc_creation_win_susp_shell_spawn_susp_program.yml,attack.defense-evasion; attack.execution; attack.t1059.001; attack.t1059.005; attack.t1218,attack.t1059.001; attack.t1059.005; attack.t1218
execution,proc_creation_win_susp_task_folder_evasion,Tasks Folder Evasion,cc4e02ba-9c06-48e2-b09e-2500cace9ae0,test,high,rules/proc_creation_win_susp_task_folder_evasion.yml,attack.defense-evasion; attack.execution; attack.persistence; attack.t1574.001,attack.t1574.001
execution,proc_creation_win_susp_weak_or_abused_passwords,Weak or Abused Passwords In CLI,91edcfb1-2529-4ac2-9ecc-7617f895c7e4,test,medium,rules/proc_creation_win_susp_weak_or_abused_passwords.yml,attack.defense-evasion; attack.execution,
execution,proc_creation_win_susp_web_request_cmd_and_cmdlets,Usage Of Web Request Commands And Cmdlets,9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d,test,medium,rules/proc_creation_win_susp_web_request_cmd_and_cmdlets.yml,attack.execution; attack.t1059.001,attack.t1059.001
execution,proc_creation_win_sysprep_appdata,Sysprep on AppData Folder,d5b9ae7a-e6fc-405e-80ff-2ff9dcc64e7e,test,medium,rules/proc_creation_win_sysprep_appdata.yml,attack.execution; attack.t1059,attack.t1059
execution,proc_creation_win_tpmvscmgr_add_virtual_smartcard,New Virtual Smart Card Created Via TpmVscMgr.EXE,c633622e-cab9-4eaa-bb13-66a1d68b3e47,test,medium,rules/proc_creation_win_tpmvscmgr_add_virtual_smartcard.yml,attack.execution,
execution,proc_creation_win_vmware_toolbox_cmd_persistence,Potential Persistence Via VMwareToolBoxCmd.EXE VM State Change Script,7aa4e81a-a65c-4e10-9f81-b200eb229d7d,test,medium,rules/proc_creation_win_vmware_toolbox_cmd_persistence.yml,attack.execution; attack.persistence; attack.t1059,attack.t1059
execution,proc_creation_win_vmware_toolbox_cmd_persistence_susp,Suspicious Persistence Via VMwareToolBoxCmd.EXE VM State Change Script,236d8e89-ed95-4789-a982-36f4643738ba,test,high,rules/proc_creation_win_vmware_toolbox_cmd_persistence_susp.yml,attack.execution; attack.persistence; attack.t1059,attack.t1059
execution,proc_creation_win_vmware_vmtoolsd_susp_child_process,VMToolsd Suspicious Child Process,5687f942-867b-4578-ade7-1e341c46e99a,test,high,rules/proc_creation_win_vmware_vmtoolsd_susp_child_process.yml,attack.execution; attack.persistence; attack.t1059,attack.t1059
execution,proc_creation_win_vscode_child_processes_anomalies,Potentially Suspicious Child Process Of VsCode,5a3164f2-b373-4152-93cf-090b13c12d27,test,medium,rules/proc_creation_win_vscode_child_processes_anomalies.yml,attack.defense-evasion; attack.execution; attack.t1202; attack.t1218,attack.t1202; attack.t1218
execution,proc_creation_win_webdav_lnk_execution,Potentially Suspicious WebDAV LNK Execution,1412aa78-a24c-4abd-83df-767dfb2c5bbe,test,medium,rules/proc_creation_win_webdav_lnk_execution.yml,attack.execution; attack.t1059.001; attack.t1204,attack.t1059.001; attack.t1204
execution,proc_creation_win_werfault_reflect_debugger_exec,Potential ReflectDebugger Content Execution Via WerFault.EXE,fabfb3a7-3ce1-4445-9c7c-3c27f1051cdd,test,medium,rules/proc_creation_win_werfault_reflect_debugger_exec.yml,attack.defense-evasion; attack.execution; attack.t1036,attack.t1036
execution,proc_creation_win_wget_download_direct_ip,Suspicious File Download From IP Via Wget.EXE,17f0c0a8-8bd5-4ee0-8c5f-a342c0199f35,test,high,rules/proc_creation_win_wget_download_direct_ip.yml,attack.execution,
execution,proc_creation_win_wget_download_susp_file_sharing_domains,Suspicious File Download From File Sharing Domain Via Wget.EXE,a0d7e4d2-bede-4141-8896-bc6e237e977c,test,high,rules/proc_creation_win_wget_download_susp_file_sharing_domains.yml,attack.execution,
execution,proc_creation_win_wget_download_susp_locations,Suspicious File Download From IP Via Wget.EXE - Paths,40aa399c-7b02-4715-8e5f-73572b493f33,test,high,rules/proc_creation_win_wget_download_susp_locations.yml,attack.execution,
execution,proc_creation_win_windows_terminal_susp_children,Suspicious WindowsTerminal Child Processes,8de89e52-f6e1-4b5b-afd1-41ecfa300d48,test,medium,rules/proc_creation_win_windows_terminal_susp_children.yml,attack.execution; attack.persistence,
execution,proc_creation_win_winget_add_custom_source,Add New Download Source To Winget,05ebafc8-7aa2-4bcd-a269-2aec93f9e842,test,medium,rules/proc_creation_win_winget_add_custom_source.yml,attack.defense-evasion; attack.execution; attack.t1059,attack.t1059
execution,proc_creation_win_winget_add_insecure_custom_source,Add Insecure Download Source To Winget,81a0ecb5-0a41-4ba1-b2ba-c944eb92bfa2,test,high,rules/proc_creation_win_winget_add_insecure_custom_source.yml,attack.defense-evasion; attack.execution; attack.t1059,attack.t1059
execution,proc_creation_win_winget_add_susp_custom_source,Add Potential Suspicious New Download Source To Winget,c15a46a0-07d4-4c87-b4b6-89207835a83b,test,medium,rules/proc_creation_win_winget_add_susp_custom_source.yml,attack.defense-evasion; attack.execution; attack.t1059,attack.t1059
execution,proc_creation_win_winget_local_install_via_manifest,Install New Package Via Winget Local Manifest,313d6012-51a0-4d93-8dfc-de8553239e25,test,medium,rules/proc_creation_win_winget_local_install_via_manifest.yml,attack.defense-evasion; attack.execution; attack.t1059,attack.t1059
execution,proc_creation_win_wmi_password_never_expire,Password Set to Never Expire via WMI,7864a175-3654-4824-9f0d-f0da18ab27c0,experimental,medium,rules/proc_creation_win_wmi_password_never_expire.yml,attack.execution; attack.persistence; attack.t1047; attack.t1098,attack.t1047; attack.t1098
execution,proc_creation_win_wmic_namespace_defender,Potential Windows Defender Tampering Via Wmic.EXE,51cbac1e-eee3-4a90-b1b7-358efb81fa0a,test,high,rules/proc_creation_win_wmic_namespace_defender.yml,attack.defense-evasion; attack.execution; attack.t1047; attack.t1562,attack.t1047; attack.t1562
execution,proc_creation_win_wmic_process_creation,New Process Created Via Wmic.EXE,526be59f-a573-4eea-b5f7-f0973207634d,test,medium,rules/proc_creation_win_wmic_process_creation.yml,attack.execution; attack.t1047; car.2016-03-002,attack.t1047
execution,proc_creation_win_wmic_recon_computersystem,Computer System Reconnaissance Via Wmic.EXE,9d7ca793-f6bd-471c-8d0f-11e68b2f0d2f,test,medium,rules/proc_creation_win_wmic_recon_computersystem.yml,attack.discovery; attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmic_recon_csproduct,Hardware Model Reconnaissance Via Wmic.EXE,3e3ceccd-6c06-48b8-b5ff-ab1d25db8c1d,test,medium,rules/proc_creation_win_wmic_recon_csproduct.yml,attack.execution; attack.t1047; car.2016-03-002,attack.t1047
execution,proc_creation_win_wmic_recon_hotfix,Windows Hotfix Updates Reconnaissance Via Wmic.EXE,dfd2fcb7-8bd5-4daa-b132-5adb61d6ad45,test,medium,rules/proc_creation_win_wmic_recon_hotfix.yml,attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmic_recon_process,Process Reconnaissance Via Wmic.EXE,221b251a-357a-49a9-920a-271802777cc0,test,medium,rules/proc_creation_win_wmic_recon_process.yml,attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmic_recon_product,Potential Product Reconnaissance Via Wmic.EXE,15434e33-5027-4914-88d5-3d4145ec25a9,test,medium,rules/proc_creation_win_wmic_recon_product.yml,attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmic_recon_product_class,Potential Product Class Reconnaissance Via Wmic.EXE,e568650b-5dcd-4658-8f34-ded0b1e13992,test,medium,rules/proc_creation_win_wmic_recon_product_class.yml,attack.discovery; attack.execution; attack.t1047; attack.t1082,attack.t1047; attack.t1082
execution,proc_creation_win_wmic_recon_service,Service Reconnaissance Via Wmic.EXE,76f55eaa-d27f-4213-9d45-7b0e4b60bbae,test,medium,rules/proc_creation_win_wmic_recon_service.yml,attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmic_recon_unquoted_service_search,Potential Unquoted Service Path Reconnaissance Via Wmic.EXE,68bcd73b-37ef-49cb-95fc-edc809730be6,test,medium,rules/proc_creation_win_wmic_recon_unquoted_service_search.yml,attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmic_recon_volume,System Disk And Volume Reconnaissance Via Wmic.EXE,c79da740-5030-45ec-a2e0-479e824a562c,test,medium,rules/proc_creation_win_wmic_recon_volume.yml,attack.discovery; attack.execution; attack.t1047; attack.t1082,attack.t1047; attack.t1082
execution,proc_creation_win_wmic_remote_execution,WMIC Remote Command Execution,7773b877-5abb-4a3e-b9c9-fd0369b59b00,test,medium,rules/proc_creation_win_wmic_remote_execution.yml,attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmic_service_manipulation,Service Started/Stopped Via Wmic.EXE,0b7163dc-7eee-4960-af17-c0cd517f92da,test,medium,rules/proc_creation_win_wmic_service_manipulation.yml,attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmic_squiblytwo_bypass,Potential SquiblyTwo Technique Execution,8d63dadf-b91b-4187-87b6-34a1114577ea,test,medium,rules/proc_creation_win_wmic_squiblytwo_bypass.yml,attack.defense-evasion; attack.execution; attack.t1047; attack.t1059.005; attack.t1059.007; attack.t1220,attack.t1047; attack.t1059.005; attack.t1059.007; attack.t1220
execution,proc_creation_win_wmic_stdregprov_reg_modification,Registry Manipulation via WMI Stdregprov,c453ab7a-1f5c-4716-a3b4-dea8135fb43a,experimental,medium,rules/proc_creation_win_wmic_stdregprov_reg_modification.yml,attack.defense-evasion; attack.discovery; attack.execution; attack.t1012; attack.t1047; attack.t1112,attack.t1012; attack.t1047; attack.t1112
execution,proc_creation_win_wmic_susp_execution_via_office_process,Suspicious WMIC Execution Via Office Process,e1693bc8-7168-4eab-8718-cdcaa68a1738,test,high,rules/proc_creation_win_wmic_susp_execution_via_office_process.yml,attack.defense-evasion; attack.execution; attack.t1047; attack.t1204.002; attack.t1218.010,attack.t1047; attack.t1204.002; attack.t1218.010
execution,proc_creation_win_wmic_susp_process_creation,Suspicious Process Created Via Wmic.EXE,3c89a1e8-0fba-449e-8f1b-8409d6267ec8,test,high,rules/proc_creation_win_wmic_susp_process_creation.yml,attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmic_terminate_application,Application Terminated Via Wmic.EXE,49d9671b-0a0a-4c09-8280-d215bfd30662,test,medium,rules/proc_creation_win_wmic_terminate_application.yml,attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmic_uninstall_application,Application Removed Via Wmic.EXE,b53317a0-8acf-4fd1-8de8-a5401e776b96,test,medium,rules/proc_creation_win_wmic_uninstall_application.yml,attack.execution; attack.t1047,attack.t1047
execution,proc_creation_win_wmiprvse_susp_child_processes,Suspicious WmiPrvSE Child Process,8a582fe2-0882-4b89-a82a-da6b2dc32937,test,high,rules/proc_creation_win_wmiprvse_susp_child_processes.yml,attack.defense-evasion; attack.execution; attack.t1047; attack.t1204.002; attack.t1218.010,attack.t1047; attack.t1204.002; attack.t1218.010
execution,proc_creation_win_wscript_cscript_dropper,Potential Dropper Script Execution Via WScript/CScript,cea72823-df4d-4567-950c-0b579eaf0846,test,medium,rules/proc_creation_win_wscript_cscript_dropper.yml,attack.execution; attack.t1059.005; attack.t1059.007,attack.t1059.005; attack.t1059.007
execution,proc_creation_win_wscript_cscript_susp_child_processes,Cscript/Wscript Potentially Suspicious Child Process,b6676963-0353-4f88-90f5-36c20d443c6a,test,medium,rules/proc_creation_win_wscript_cscript_susp_child_processes.yml,attack.execution,
execution,proc_creation_win_wscript_cscript_uncommon_extension_exec,Cscript/Wscript Uncommon Script Extension Execution,99b7460d-c9f1-40d7-a316-1f36f61d52ee,test,high,rules/proc_creation_win_wscript_cscript_uncommon_extension_exec.yml,attack.execution; attack.t1059.005; attack.t1059.007,attack.t1059.005; attack.t1059.007
execution,proc_creation_win_wuauclt_dll_loading,Proxy Execution Via Wuauclt.EXE,af77cf95-c469-471c-b6a0-946c685c4798,test,high,rules/proc_creation_win_wuauclt_dll_loading.yml,attack.defense-evasion; attack.execution; attack.t1218,attack.t1218
execution,proc_creation_win_wusa_cab_files_extraction_from_susp_paths,Cab File Extraction Via Wusa.EXE From Potentially Suspicious Paths,c74c0390-3e20-41fd-a69a-128f0275a5ea,test,high,rules/proc_creation_win_wusa_cab_files_extraction_from_susp_paths.yml,attack.execution,
execution,proc_creation_win_wusa_susp_parent_execution,Wusa.EXE Executed By Parent Process Located In Suspicious Location,ef64fc9c-a45e-43cc-8fd8-7d75d73b4c99,test,high,rules/proc_creation_win_wusa_susp_parent_execution.yml,attack.execution,
exfiltration,proc_creation_win_bcp_export_data,Data Export From MSSQL Table Via BCP.EXE,c615d676-f655-46b9-b913-78729021e5d7,test,medium,rules/proc_creation_win_bcp_export_data.yml,attack.execution; attack.exfiltration; attack.t1048,attack.t1048
exfiltration,proc_creation_win_configsecuritypolicy_download_file,Arbitrary File Download Via ConfigSecurityPolicy.EXE,1f0f6176-6482-4027-b151-00071af39d7e,test,medium,rules/proc_creation_win_configsecuritypolicy_download_file.yml,attack.exfiltration; attack.t1567,attack.t1567
exfiltration,proc_creation_win_csvde_export,Active Directory Structure Export Via Csvde.EXE,e5d36acd-acb4-4c6f-a13f-9eb203d50099,test,medium,rules/proc_creation_win_csvde_export.yml,attack.discovery; attack.exfiltration; attack.t1087.002,attack.t1087.002
exfiltration,proc_creation_win_ldifde_export,Active Directory Structure Export Via Ldifde.EXE,4f7a6757-ff79-46db-9687-66501a02d9ec,test,medium,rules/proc_creation_win_ldifde_export.yml,attack.exfiltration,
exfiltration,proc_creation_win_lolbin_data_exfiltration_by_using_datasvcutil,LOLBAS Data Exfiltration by DataSvcUtil.exe,e290b10b-1023-4452-a4a9-eb31a9013b3a,test,medium,rules/proc_creation_win_lolbin_data_exfiltration_by_using_datasvcutil.yml,attack.exfiltration; attack.t1567,attack.t1567
exfiltration,proc_creation_win_powershell_email_exfil,Email Exifiltration Via Powershell,312d0384-401c-4b8b-abdf-685ffba9a332,test,high,rules/proc_creation_win_powershell_email_exfil.yml,attack.exfiltration,
exfiltration,proc_creation_win_powershell_mailboxexport_share,Suspicious PowerShell Mailbox Export to Share,889719ef-dd62-43df-86c3-768fb08dc7c0,test,critical,rules/proc_creation_win_powershell_mailboxexport_share.yml,attack.exfiltration,
exfiltration,proc_creation_win_pua_rclone_execution,PUA - Rclone Execution,e37db05d-d1f9-49c8-b464-cee1a4b11638,test,high,rules/proc_creation_win_pua_rclone_execution.yml,attack.exfiltration; attack.t1567.002,attack.t1567.002
exfiltration,proc_creation_win_regedit_export_critical_keys,Exports Critical Registry Keys To a File,82880171-b475-4201-b811-e9c826cd5eaa,test,high,rules/proc_creation_win_regedit_export_critical_keys.yml,attack.discovery; attack.exfiltration; attack.t1012,attack.t1012
exfiltration,proc_creation_win_regedit_export_keys,Exports Registry Key To a File,f0e53e89-8d22-46ea-9db5-9d4796ee2f8a,test,low,rules/proc_creation_win_regedit_export_keys.yml,attack.discovery; attack.exfiltration; attack.t1012,attack.t1012
exfiltration,proc_creation_win_rundll32_webdav_client_execution,WebDav Client Execution Via Rundll32.EXE,2dbd9d3d-9e27-42a8-b8df-f13825c6c3d5,test,medium,rules/proc_creation_win_rundll32_webdav_client_execution.yml,attack.exfiltration; attack.t1048.003,attack.t1048.003
exfiltration,proc_creation_win_rundll32_webdav_client_susp_execution,Suspicious WebDav Client Execution Via Rundll32.EXE,982e9f2d-1a85-4d5b-aea4-31f5e97c6555,test,high,rules/proc_creation_win_rundll32_webdav_client_susp_execution.yml,attack.exfiltration; attack.t1048.003; cve.2023-23397,attack.t1048.003
exfiltration,proc_creation_win_susp_copy_lateral_movement,Copy From Or To Admin Share Or Sysvol Folder,855bc8b5-2ae8-402e-a9ed-b889e6df1900,test,medium,rules/proc_creation_win_susp_copy_lateral_movement.yml,attack.collection; attack.exfiltration; attack.lateral-movement; attack.t1021.002; attack.t1039; attack.t1048,attack.t1021.002; attack.t1039; attack.t1048
exfiltration,proc_creation_win_susp_redirect_local_admin_share,Suspicious Redirection to Local Admin Share,ab9e3b40-0c85-4ba1-aede-455d226fd124,test,high,rules/proc_creation_win_susp_redirect_local_admin_share.yml,attack.exfiltration; attack.t1048,attack.t1048
exfiltration,proc_creation_win_tar_compression,Compressed File Creation Via Tar.EXE,418a3163-3247-4b7b-9933-dcfcb7c52ea9,test,low,rules/proc_creation_win_tar_compression.yml,attack.collection; attack.exfiltration; attack.t1560; attack.t1560.001,attack.t1560; attack.t1560.001
exfiltration,proc_creation_win_tar_extraction,Compressed File Extraction Via Tar.EXE,bf361876-6620-407a-812f-bfe11e51e924,test,low,rules/proc_creation_win_tar_extraction.yml,attack.collection; attack.exfiltration; attack.t1560; attack.t1560.001,attack.t1560; attack.t1560.001
impact,proc_creation_win_cmd_shadowcopy_access,Copy From VolumeShadowCopy Via Cmd.EXE,c73124a7-3e89-44a3-bdc1-25fe4df754b1,test,high,rules/proc_creation_win_cmd_shadowcopy_access.yml,attack.impact; attack.t1490,attack.t1490
impact,proc_creation_win_fsutil_usage,Fsutil Suspicious Invocation,add64136-62e5-48ea-807e-88638d02df1e,stable,high,rules/proc_creation_win_fsutil_usage.yml,attack.defense-evasion; attack.impact; attack.t1070; attack.t1485,attack.t1070; attack.t1485
impact,proc_creation_win_net_stop_service,Stop Windows Service Via Net.EXE,88872991-7445-4a22-90b2-a3adadb0e827,test,low,rules/proc_creation_win_net_stop_service.yml,attack.impact; attack.t1489,attack.t1489
impact,proc_creation_win_powershell_aadinternals_cmdlets_execution,AADInternals PowerShell Cmdlets Execution - ProccessCreation,c86500e9-a645-4680-98d7-f882c70c1ea3,test,high,rules/proc_creation_win_powershell_aadinternals_cmdlets_execution.yml,attack.credential-access; attack.discovery; attack.execution; attack.impact; attack.reconnaissance,
impact,proc_creation_win_powershell_active_directory_module_dll_import,Potential Active Directory Enumeration Using AD Module - ProcCreation,70bc5215-526f-4477-963c-a47a5c9ebd12,test,medium,rules/proc_creation_win_powershell_active_directory_module_dll_import.yml,attack.discovery; attack.impact; attack.reconnaissance,
impact,proc_creation_win_powershell_stop_service,Stop Windows Service Via PowerShell Stop-Service,c49c5062-0966-4170-9efd-9968c913a6cf,test,low,rules/proc_creation_win_powershell_stop_service.yml,attack.impact; attack.t1489,attack.t1489
impact,proc_creation_win_reg_bitlocker,Suspicious Reg Add BitLocker,0e0255bf-2548-47b8-9582-c0955c9283f5,test,high,rules/proc_creation_win_reg_bitlocker.yml,attack.impact; attack.t1486,attack.t1486
impact,proc_creation_win_reg_desktop_background_change,Potentially Suspicious Desktop Background Change Using Reg.EXE,8cbc9475-8d05-4e27-9c32-df960716c701,test,medium,rules/proc_creation_win_reg_desktop_background_change.yml,attack.defense-evasion; attack.impact; attack.t1112; attack.t1491.001,attack.t1112; attack.t1491.001
impact,proc_creation_win_sc_stop_service,Stop Windows Service Via Sc.EXE,81bcb81b-5b1f-474b-b373-52c871aaa7b1,test,low,rules/proc_creation_win_sc_stop_service.yml,attack.impact; attack.t1489,attack.t1489
impact,proc_creation_win_schtasks_delete,Delete Important Scheduled Task,dbc1f800-0fe0-4bc0-9c66-292c2abe3f78,test,high,rules/proc_creation_win_schtasks_delete.yml,attack.impact; attack.t1489,attack.t1489
impact,proc_creation_win_schtasks_delete_all,Delete All Scheduled Tasks,220457c1-1c9f-4c2e-afe6-9598926222c1,test,high,rules/proc_creation_win_schtasks_delete_all.yml,attack.impact; attack.t1489,attack.t1489
impact,proc_creation_win_schtasks_disable,Disable Important Scheduled Task,9ac94dc8-9042-493c-ba45-3b5e7c86b980,test,high,rules/proc_creation_win_schtasks_disable.yml,attack.impact; attack.t1489,attack.t1489
impact,proc_creation_win_susp_crypto_mining_monero,Potential Crypto Mining Activity,66c3b204-9f88-4d0a-a7f7-8a57d521ca55,stable,high,rules/proc_creation_win_susp_crypto_mining_monero.yml,attack.impact; attack.t1496,attack.t1496
impact,proc_creation_win_susp_sensitive_file_access_shadowcopy,Sensitive File Access Via Volume Shadow Copy Backup,f57f8d16-1f39-4dcb-a604-6c73d9b54b3d,test,high,rules/proc_creation_win_susp_sensitive_file_access_shadowcopy.yml,attack.impact; attack.t1490,attack.t1490
impact,proc_creation_win_susp_service_tamper,Suspicious Windows Service Tampering,ce72ef99-22f1-43d4-8695-419dcb5d9330,test,high,rules/proc_creation_win_susp_service_tamper.yml,attack.defense-evasion; attack.impact; attack.t1489; attack.t1562.001,attack.t1489; attack.t1562.001
impact,proc_creation_win_sysinternals_sdelete,Potential File Overwrite Via Sysinternals SDelete,a4824fca-976f-4964-b334-0621379e84c4,test,high,rules/proc_creation_win_sysinternals_sdelete.yml,attack.impact; attack.t1485,attack.t1485
impact,proc_creation_win_wbadmin_restore_file,File Recovery From Backup Via Wbadmin.EXE,6fe4aa1e-0531-4510-8be2-782154b73b48,test,medium,rules/proc_creation_win_wbadmin_restore_file.yml,attack.impact; attack.t1490,attack.t1490
initial-access,proc_creation_win_hh_susp_execution,Suspicious HH.EXE Execution,e8a95b5e-c891-46e2-b33a-93937d3abc31,test,high,rules/proc_creation_win_hh_susp_execution.yml,attack.defense-evasion; attack.execution; attack.initial-access; attack.t1047; attack.t1059.001; attack.t1059.003; attack.t1059.005; attack.t1059.007; attack.t1218; attack.t1218.001; attack.t1218.010; attack.t1218.011; attack.t1566; attack.t1566.001,attack.t1047; attack.t1059.001; attack.t1059.003; attack.t1059.005; attack.t1059.007; attack.t1218; attack.t1218.001; attack.t1218.010; attack.t1218.011; attack.t1566; attack.t1566.001
initial-access,proc_creation_win_java_susp_child_process_2,Shell Process Spawned by Java.EXE,dff1e1cc-d3fd-47c8-bfc2-aeb878a754c0,test,medium,rules/proc_creation_win_java_susp_child_process_2.yml,attack.initial-access; attack.persistence; attack.privilege-escalation,
initial-access,proc_creation_win_mssql_susp_child_process,Suspicious Child Process Of SQL Server,869b9ca7-9ea2-4a5a-8325-e80e62f75445,test,high,rules/proc_creation_win_mssql_susp_child_process.yml,attack.initial-access; attack.persistence; attack.privilege-escalation; attack.t1190; attack.t1505.003,attack.t1190; attack.t1505.003
initial-access,proc_creation_win_mssql_veaam_susp_child_processes,Suspicious Child Process Of Veeam Dabatase,d55b793d-f847-4eea-b59a-5ab09908ac90,test,critical,rules/proc_creation_win_mssql_veaam_susp_child_processes.yml,attack.initial-access; attack.persistence; attack.privilege-escalation,
initial-access,proc_creation_win_net_use_password_plaintext,Password Provided In Command Line Of Net.EXE,d4498716-1d52-438f-8084-4a603157d131,test,medium,rules/proc_creation_win_net_use_password_plaintext.yml,attack.defense-evasion; attack.initial-access; attack.lateral-movement; attack.persistence; attack.privilege-escalation; attack.t1021.002; attack.t1078,attack.t1021.002; attack.t1078
initial-access,proc_creation_win_office_onenote_susp_child_processes,Suspicious Microsoft OneNote Child Process,c27515df-97a9-4162-8a60-dc0eeb51b775,test,high,rules/proc_creation_win_office_onenote_susp_child_processes.yml,attack.initial-access; attack.t1566; attack.t1566.001,attack.t1566; attack.t1566.001
initial-access,proc_creation_win_remote_access_tools_anydesk_revoked_cert,Remote Access Tool - AnyDesk Execution With Known Revoked Signing Certificate,41f407b5-3096-44ea-a74f-96d04fbc41be,test,medium,rules/proc_creation_win_remote_access_tools_anydesk_revoked_cert.yml,attack.execution; attack.initial-access,
initial-access,proc_creation_win_remote_access_tools_screenconnect_installation_cli_param,Remote Access Tool - ScreenConnect Installation Execution,75bfe6e6-cd8e-429e-91d3-03921e1d7962,test,medium,rules/proc_creation_win_remote_access_tools_screenconnect_installation_cli_param.yml,attack.initial-access; attack.t1133,attack.t1133
initial-access,proc_creation_win_remote_access_tools_teamviewer_incoming_connection,Remote Access Tool - Team Viewer Session Started On Windows Host,ab70c354-d9ac-4e11-bbb6-ec8e3b153357,test,low,rules/proc_creation_win_remote_access_tools_teamviewer_incoming_connection.yml,attack.initial-access; attack.t1133,attack.t1133
initial-access,proc_creation_win_susp_arbitrary_shell_execution_via_settingcontent,Arbitrary Shell Command Execution Via Settingcontent-Ms,24de4f3b-804c-4165-b442-5a06a2302c7e,test,medium,rules/proc_creation_win_susp_arbitrary_shell_execution_via_settingcontent.yml,attack.execution; attack.initial-access; attack.t1204; attack.t1566.001,attack.t1204; attack.t1566.001
initial-access,proc_creation_win_susp_double_extension,Suspicious Double Extension File Execution,1cdd9a09-06c9-4769-99ff-626e2b3991b8,stable,high,rules/proc_creation_win_susp_double_extension.yml,attack.initial-access; attack.t1566.001,attack.t1566.001
